"pt","en"
"contamos ainda   presidente   além  golpista  desmoraliza  juventude  diz    sabe porque  lutando  sabemos  porquê  estarmos aqui     sabe   é voto   representando  primavera secundarista   estudante  15 anos  ifsul pelotas  manu schonhofen  faz discurso emocionante  audiência pública  defesa  ifs nessa sextafeira dia 11  teatro dante barone  assembleia legislativa  rio grande  sul  via ocupa federal fm","We still have president president demoralized says know why fighting we know why we are here know it is vote representing secondary school student 15 years ifsul pelotas manu schonhofen makes speech exciting public hearing defense ifs on this Friday day 11 theater dante barone legislative assembly rio grande sul via federal occupation Fm"
"senadora gleisi lacrou  comissão  constituição  justiça sobre  pec 55   brasília   senadora gleisi hoffmann ptpr defendeu  última sextafeira  11   aprovação   referendo popular durante sessão  comissão  constituição  justiça ccj    povo participasse  decisão  aprovação  rejeição  pec  fim  mundo    câmara  deputados  aprovada  pec 241   agora tramita  senado federal  pec 55  proposta pretende congelar  investimentos  saúde  educação  vinte anos  ente outros cortes absurdos  nesse link  pode assistir  íntegra  ccj sobre  pec 55  2gbsyh2  pec55não pecdofimdomundo","Senator gleisi seized commission constitution justice over pec 55 brasilia senator gleisi hoffmann ptpr defended last friday 11 approval referendum popular during session commission constitution justice ccj people participate decision approval rejection pec end world chamber deputies approved pec 241 now processed senado federal pec 55 proposal intends to freeze investments Health education twenty years other absurd cuts in this link can watch full ccj on pec 55 2gbsyh2 pec55não pecdofimdomundo"
"aconteceu hoje  13   salvador    ii marcha  empoderamento crespo  protagonizada principalmente  mulheres negras   marcha reivindicou  empoderamento  negras  negros através  estética  lutando  fim  genocídio  juventude negra  contra  retrocessos  direitos sociais   contra  racismo  machismo  sociedade   todo muitas crianças crespas  presentes  formando  bloco  frente  ato  foto mídia ninja","Happened today 13 savior ii march empowerment curly protagonist mainly black women march claimed empowerment black blacks through aesthetics fighting end genocide black youth against setbacks social rights against racism machismo society whole many children crescents present forming block front act photo media ninja"
" barcelona   coletivo amigs  democracia realizou ação  apoio  ocupações   acontecem  massa  brasil   luta contra  pec 55   vídeo anamaria rossi"," Barcelona collective amigs democracy held action support occupations happen mass brazil fight against pec 55 video anamaria rossi"
"parada lgbt é protesto     niterói rj   12ª parada  orgulho lgbt toma  ruas  cidade nesse momento      chuva   luta   festa tornamse expressões visíveis  marcha   é  simbólico  emblemático  gente estar aqui  tarde  resistir  mostrar  força  especialmente  niterói é  primeira cidade  estado  rio  janeiro  ter  conselho lgbt presidido   travesti   é  importante pro  movimento porque  traz visibilidade  representatividade    população  é tão estigmatizada dentro    meio lgbt   conta bruna benevides  presidenta  conselho municipal lgbt  niterói   foto mídia ninja","Lgbt stop is protest niterói rj 12th stop pride lgbt takes streets city at that moment rain fight party become expressions visible march is symbolic emblematic people be here late resist show especially niterói is first city state rio janeiro have council lgbt presided transvestite is important pro move because Brings visibility representativity population is so stigmatized in half lgbt account bruna benevides president city council lgbt niterói photo media ninja"
"durante  marcha  orgulho crespo   aconteceu nesse sábado  12   curitiba   pesquisadora  historiadora  helaine hemetério  conversou   mídia ninja sobre  população negra  autoafirmação   contribuição  formação  cidade   segundo helaine   italianos   alemães  poloneses  ucranianos ajudaram  construir curitiba   população negra   diferente    ainda   historiadora reafirma    descendentes  escravos    descendentes   povos escravizados    vídeo paulo jesus  mídia ninja","During march proud curly happened on Saturday 12 curitiba researcher historian helaine hemetério talked media ninja about population black self-assertion contribution formation city second helaine italians germans poles Ukrainian helped build curitiba black population different still reporter reaffirms descendants slaves descendants enslaved people paul jesus media ninja"
"neste sábado  12   movimento ocupasusrs realizou  intervenção  plena feira  livro  porto alegre   centro  cidade    meio  bancas  visitantes   manifestantes cantaram  versão adaptada  baile  favela   defesa  saúde   educação pública  contra  pec 24155   nenhum direito  menos ocupatudo   vídeo mídia ninja","This Saturday 12 movement ocupasusrs held intervention full fair book port gay center city half stalls visitors protesters sang adapted version baile favela defense health public education against pec 24155 no right less ocupatudo video ninja media"
" vivo  nova york protesto  trump  é  presidente  chegando  trump tower"," Live new york protest trump is coming president trump tower"
"ninjaaovivo marcha  orgulho crespo  curitiba  reúne centenas  crespas  crespos  praça santos andrade","Ninjaaovivo march pride pride crespo curitiba reunites crescos crespos plaza santos andrade"
"protesto contra trump  nyc","Protest against trump nyc"
"hoje  dia   luta   trabalhadores  trabalhadoras  estudantes secundaristas  todo  brasil    bh  luta  especialmente grande vários concentrações  espalharam  cidade    encontraram  praça sete  setembro   unidos  seguiram   assembleia legislativa  mg  onde  juventude continuou animando  participava  ato  aguardava   audiência pública sobre  clt   ocorreu  período  tarde  almg    unir  classe trabalhadora   estudantes  derrubar  pec 55  pra  permitir  tirem  alunos matérias  formação   direitos  trabalhadores  acabando    previdência social  disse carol  21  estudante  psicologia   ocupando  universidade puc unidade  gabriel  bh contra  pec 55   mp 746  foto maxwell vilela  mídia ninja","Today day fight workers workers students high school students all brazil bh fight especially big several concentrations spread city found square seven september united followed legislative assembly mg where youth continued animating participated awaited public hearing about clt occurred period late almg unite working class students overthrow pec 55 to permit Take students students training materials rights workers ending social security said carol 21 student psychology occupying university puc unit gabriel bh against pec 55 mp 746 photo maxwell vilela media ninja"
"estudantes  ocupação  universidade federal  santa catarina    florianópolis  caminham  avenida beira mar norte  direção  ifsc     momento é alvo    tentativa  desocupação forçada  ilegal  centenas  jovens prestam  apoio ocupareresistir   breve maiores informações  vídeo sandra alves  mídia ninja","Students occupation university federal santa catarina florianópolis walk avenue seaside north direction ifsc moment is target forced evacuation illegal hundreds young provide support ocupareresistir brief more information video sandra alves media ninja"
"ocupatudo  natal rn  trabalhadores  estudantes chegam neste momento  estádio arena  dunas   capital potiguar protestam contra  retrocessos  governo temer protestam  contra  pec 55  contra  governo estadual    conta impostos  empresários  atrasa salários  funcionários  ameaçam  privatizar  universidade estadual  vídeo eloisa klein  mídia ninja","Occupatudo natal rn workers students arrive at this moment stadium arena dunes capital potiguar protest against kickbacks government fears protest against pec 55 against state government bill taxes businessmen delay wages employees threaten privatize university state video eloisa klein media ninja"
" mtst  movimento  trabalhadores semteto bloqueou nesta manhã trecho  estrada  itapecerica  capital paulista  ato contra  retrocessos  pec 55 antiga pec 241  cruzeosbraços"," Mtst movement workers semteto blocked this morning stretch road itapecerica capital paulista act against setbacks pec 55 ancient pec 241 cruzeosbraços"
" luta é pra valer ocupa anchieta centenas  trabalhadores  mtst ocuparam  manhã  rodovia anchieta contra  retrocessos  governo ilegítimo  temer   pecdofimdomundo cruzeosbraços"," Fight is for real occupy anchieta hundreds workers mtst occupied morning highway anchieta against setbacks illegitimate government feared pecdofimdomundo cruzeosbraços"
" é jogo universitário  é assembleia estudantil  vídeo ocupa ccsh  ufsm"," It's college game is student assembly video occupy ccsh ufsm"
"aovivo ato  brasil justo  todos  pra lula acontece agora   paulo  ja reúne   2 mil pessoas","Aovivo act brazil just everyone to lula happens now paulo ja reunites 2 thousand people"
"violência  puc rs  tentativa  ocupação  faculdade  comunicação social  pucrs famecos  recebida violentamente  seguranças  entrada  prédio   noite desta quartafeira  grupo  estudantes  agredido reiteradamente  cassetetes  socos  empurrões    confusão  alguns alunos conseguiram entrar  ocuparam salas  corredores  enquanto  grupo continua negociando  permanência  ocupação  portas fechadas   reitoria cerca  50 alunos aguardam  deliberação  lado      ocupação é contrária  pec 55 antiga pec 241   cortes  fies    deliberada  assembleia aberta  vídeo mídia ninja","Violence puc rs attempt occupation college communication pucrs ferocials received violently security guard entrance building night of this Wednesday group students assaulted repeatedly batons punches jerks confusion some students managed to enter occupied rooms hallways while group continues negotiating permanence occupation closed doors rectory about 50 students await deliberation side occupation is Counter pec 55 ancient pec 241 cuts fies deliberate assembly open video media ninja"
"estudantes  paraná impedidos  ter fala  audiência pública  debater  mp 746   reforma autoritária  ensino médio    carta lida  presidenta  une  carina vitral    tempo  fala  ser convidada  permitir  todos  estudantes  ouvidos  carina propôs  jogral  leitura  forma  jogral causou emoção  grande parte  presentes  confira  vídeo julia lanz monteiro","Students paraná speech public hearing debating mp 746 authoritarian reform authoritative read read carina proposes reading students jogging instructor high-handed lettering instructed reading school playful provoking sense of excitement show greatness show video julia lanz monteiro"
"aovivo audiência pública contra  criminalização  movimentos sociais  câmara  deputados","Aovivo public hearing against criminalization social movements chamber deputies"
"ninjas  enem 2016    sonho  curso superior  todo brasileiro passa   exame    vem repleto  dificuldade  preocupações  principalmente   medidas  temer  mendonça filho vem trazendo   educação candidatos relatam sobre  exame  levou milhares  brasileiros  diversas cidades  idades  escolas  fim  semana  vídeo bianca araújo  marcelo rocha  mídia ninja","Ninjas enem 2016 dream upper course all brazilian pass examination comes full difficulty concerns mainly measures fear mendonce son comes bringing education candidates report about examination took thousands brazilian several cities ages schools week end video bianca araújo marcelo rock media ninja"
"aovivo 6 plenária nacional  mulheres trabalhadoras rurais margaridas trabalhadoras rurais  paridade rumo  igualdade  luta é todo dia","Aovivo 6 national plenary women rural workers daisies rural workers parity course equality fight is every day"
"  estudantes  tratados  terroristas porque  educação consegue derrubar  governo   judiciário corrupto    ocupatudo ocupaeresiste  via vinicius borba","  Students treated terrorists because education manages to overthrow corrupt judiciary ocupatudo ocuperesiste via vinicius borba"
"ato unificado  goiânia go   defesa  educação pública  03  novembro  contra  pec 55  antiga pec 241 pecdofimdomundo  vídeo eduardo carli   casa  vidro","Unified act goiânia go defense public education 03 november against pec 55 ancient pec 241 pecdofimdomundo video eduardo carli home glass"
"estudantes tomam  ruas  goiânia nesta segundafeira 7 contra  retrocessos sociais  avassalam  direitos  brasileiros   brasileiras  ato  pacífico   caminhou   ocupação  faculdade  educação  ufg havia grande contingente policial  ruas  foto mc  mídia ninja","Students take streets goiânia this Monday 7 against social setbacks overwhelm brazilian rights brazilian act pacific walked occupation college education ufg there were large police contingent streets photo mc media ninja"
" bahia   menos 8 universidades seguem ocupadas   uneb é   conheça  pouco  ocupação     estudantes  apoiadores   dizer  vídeo ana maria simono"," Bahia at least 8 universities remain occupied uneb is know little occupation students supporters say video ana maria simono"
" início  tarde desta segundafeira  7  manifestantes adentraram  saguão principal  palácio piratini  prédio  governo  estado  rio grande  sul   ato  protesto contra  parcelamento  salários  servidores  estado  nono mês consecutivo    palavras  ordem   cartazes  exigiam  posicionamento  parte  governador josé ivo sartori   relação  pagamento  13  servidores   aumento excessivo  auxílioalimentação  judiciário    ação durou cerca   minuto   manisfestantes  expulsos através  agressões físicas   partiram  seguranças  piratini  inclusive contra mulheres    serem retirados   manifestantes  contavam  apoio popular  principalmente  estudantes  passavam  local durante  ocorrido   naotemarrego forasartori ocupatudo"," Early afternoon of this Monday 7 protesters entered main hall palace piratini building government state rio grande south act protest against installment wages servants state ninth consecutive month order posters demanded positioning part governor josé ivo sartori ratio payment 13 servers increase excessive assistance judicial action lasted about minute manisfestantes Expelled through physical aggressions departed piratini security even against women being withdrawn protesters counted popular support mainly students passed place during occurred naotemarrego forasartori ocupatudo"
"aovivo  ato  goiânia contra  reformas  governo federal    pec55   mp  ensino médio ocupatudo ocupaif pecdofimdomundo","Gov'n act against reforms federal government pec55 mp high school ocupatudo ocupif pecdofimdomundo"
"camila  estudante  ufrn  conta sobre  cotidiano  ocupação  reitoria  maior conquista   decisiva contribuição   nota  repúdio  pec 55 241  conselho universitário     22 dias  ocupação  universidade   tempo  convívio garante  aproximação  estudantes nessa vivência coletiva   decorrer  dias  cuidam coletivamente  filhos  universitários acampados  organizam debates  intervenções culturais  manter ativa  mobilização contra  pec 55 241      parceria garante  fortalecimento diante  problemas  tanto problemas  derivam  própria situação  convívio    organização  locais ocupados  quanto problemas externos  estudantes vem enfrentaram ataques fascistas  grupos oponentes  ocupação   vídeo eloisa klein  mídia ninja","Camila student ufrn account about daily occupation reitoria major conquest decisive contribution note repudiation pec 55 241 university council 22 days occupation university time conviviality guarantees approach students in this collective experience run days care collectively university students camped organize debates cultural interventions keep active mobilization against pec 55 241 partnership Guarantees strengthened problems as well as problems derives own situation social situation organization places occupied as problems external students come faced fascist attacks groups opponents occupation video eloisa klein media ninja"
"ninjaaovivo invasão  comunidade  horto  rio  janeiro","Ninjaaovivo invasion community horto rio janeiro"
"  marchar  regência   espírito santo   mariana   marcha 1 ano  lama  luta chegou  bento rodrigues   ato ecumênico  homenagem  mortos  atingidos  maior crime socioambiental  país  rompimento  barragem  fundão  assassinou 21 vítimas  atingiu   1 milhão  atingidos   ruínas enlameadas  distrito   realizada  mística  emocionou todos presentes 21 pessoas cobertas  lama  carregando cruzes  plantaram mudas  espécies nativas  plantamos  mudas  trazer  volta  vida  bento rodrigues   disse   padres   presente  local  realizado  ato ecumênico  vidas perdidas  realizado  movimento  atingidos  barragens mab   ato reuniu atingidos  todo país  movimentos parceiros    15 países  fotos maxwell vilela  mídia ninja","  Marching regency holy spirit marian march 1 year lama fight arrived bento rodrigues act ecumenical homage death hit greatest crime socio-environmental country break dam found murdered 21 victims hit 1 million hit muddy ruins district performed mystic thrilled all present 21 people covered mud carrying crosses planted seedlings native species We planted seedlings bring back life bento rodrigues said priests present local realized act ecumenical lives lost realized movement barrages mab act reunited reached all country movements partners 15 countries photos maxwell vilela media ninja"
"é  tristeza enorme   tá aqui sabe   aconteceu    volta  bento rodrigues  atingidos  barragens  todo país junto  antigos moradores  vilarejo voltam  local   completamente destruído  lama  pedir justiça neste sábado  5  novembro  fez  ano  maior crime socioambiental  país    rompeu  barragem  rejeitos  fundão  data   movimento  atingidos  barragens mab mobilizou  grande ato  local  1anodelamaeluta missãoninja nãofoiacidente vídeo mídia ninja","It is huge sadness is here knows it happened back bento rodrigues hit dams all country together ancient residents village return site completely destroyed lama ask for justice this Saturday 5 november made greater year socialambiental crime broke country dam tailings date movement hit mab dams mobilized great local act 1anodelamaeluta missãoninja No media video ninja media"
"crónica  américa é  programa  análise político sobre  realidade  américa latina    jornalista uruguaio víctor hugo morales   argentina cynthia garcía    parceria   mídia ninja  programa  emitirá todos  domingos  ecuador tv  plataformas digitais   via crónica  américa","Chronic america is program political analysis about reality latin america journalist uruguayan hugo morales argentina cynthia garcia media partnership ninja program will broadcast all Sundays ecuador tv digital platforms via chronic america"
"1anodelamaeluta  1 ano  impunidade 1 ano  maior crime socioambiental   história intervenção  bento rodrigues  distrito  mariana  organizada  movimento  atingidos  barragens mab primeira cidade  ser atingida após 8 minutos  rompimento  barragem  fundão  nãofoiacidente","1anodelamaeluta 1 year impunity 1 year bigger crime socioenvironmental history intervention bento rodrigues mariana district organized movement hit dams mab first city to be hit after 8 minutes break dam nofoiacidente foundation"
"desde  primeira ida  locais atingidos  busco  expressão  sintetize  sentimentos  existe  expressão  existe  justificativa palpável  existe  compensação  altura    ganância humana pode fazer    dar título   vídeo    nilmar lage  1anodelamaeluta","Since first going places hit search expression synthesize feelings exist expression exist palpable justification exist compensation height human greed can make give video title nilmar lage 1anodelamaeluta"
"  gente precisa   dia    hora   gente   partir pra luta né   batalhar  pra conseguir   consegui assim batalhando     assim  consegue   conta francisco valter   43 anos  porteiro    hoje  ocupação  zona leste   francisco recebe  salário  mil reais   questionado sobre  valor  aluguel  responde  quinhentos reais    é  terceiro terreno ocupado nesta madrugada 05  sendo  outros dois  zona sul   zona oeste   paulo  ações  resultado  falta  alternativa  moradia  especialmente  famílias  pagam aluguel   conta  aumento  desemprego   paralisação  programa  casa  vida paralisar programas habitacionais   dialogar   movimentos  agravará  crise urbana   conflitos sociais  vídeo laura barbosa  mídia ninja","  People need day time people start to fight né battle to get so I got it so battling can get account francisco valter 43 years janitor occupation east zone francisco receives salary thousand reais questioned about value rent responds five hundred reais is third occupied ground this dawn 05 being another two zone South zone west paulo actions result missing alternative housing especially families pay rent bill unemployment unemployment shutdown program home life paralyze housing programs dialogue movements aggravate urban crisis social conflicts video laura barbosa media ninja"
"secundaristas ocupam  câmara municipal  londrinapr contra  pec 55 antiga pec 241  tarde desta sextafeira 04","Secondaries occupy city council londrinapr against pec 55 old pec 241 afternoon of this Friday 04"
"dilma rousseff  acompanhada   multidão hoje  uruguai aonde  oradora  jornada continental contra  neoliberalismo   defesa  democracia convocada  diversos movimentos sociais  políticos  américa latina   central sindical  trabalhadores  uruguai  pitcnt  resolveu  greve parcial  dia  hoje  reclamos  direitos  organizou  ato  praça libertad  centro  montevidéu  cobertura colaborativa santiago mazzarovich  juan ramos  diego hernández","Dilma rousseff accompanied crowd today uruguay where continental movement against neoliberalism defense democracy summoned various social movements political america latina central union workers uruguay pitcnt resolved partial strike today claims rights organized ato plaza freedom center montevideo collaborative coverage santiago mazzarovich juan ramos diego hernández"
"momento    polícia invade violentamente  sede  escola florestan fernandes espaço  formação  mst gritos  escopetas  cara  militantes  chutes  pontapés  absurdo ajudem  replicar","Moment police invades violently headquarters school florestan fernandes space training mst shouts shotguns face militants kicks absurd help replicate"
"urgente  agora  polícia civil invade escola nacional florestam fernandes  forma violenta  meio  crianças atiram balas  verdade    borracha contra  trabalhadores  estudantes  escola   apresentavam qualquer ameaça  criminalizar  movimentos porque sabem  força  têm","Urgent now civil police invade school national forest fernandes form violent middle children shoot bullets truth rubber against workers school students presented any threat criminalize movements because they know strength have"
"oab chega  campus santos andrade  prédio histórico  ufpr ocupado  curitiba   paraná","Oab arrives campus santos andrade building historic ufpr busy curitiba paraná"
"campus santos andrade  prédio histórico  ufpr ocupado  curitiba   paraná","Campus santos andrade building historic ufpr busy curitiba paraná"
"detidos  ocupação falam sobre ação violenta  pm  estudantes  jornalistas detidos após repressão policial contra ocupação  prédio  centro paula souza    paulo  falam   pm invadiu  local  fundos  revistou individualmente   encaminhou todos  delegacia  polícia  relatos dão conta  violência sofrida durante  caminho   cerceamento  direito  informação  vídeo laura barbosa  mídia ninja","Detained occupation talk about violent action pm students journalists detained after repression police officer against occupation building center paula souza paulo speak pm invaded site funds searched individually forwarded all police station police reports give account violence suffered during path restriction right information video laura barbosa media ninja"
"aovivo movimento brasil agora  seminário pec 55 ex241  estado mínimo  dissolução  pacto constitucional  1988  auditório  adunb campus darcy ribeiro","Aovivo movement brazil now seminary pec 55 ex241 minimal state dissolution pact constitutional 1988 auditorium adunb campus darcy ribeiro"
" voz  atingidos  atingidas    visão  população desde  ocorrido   situação atual  1anodelamaeluta"," Voice affected hit population view since occurred current situation 1anodelamaeluta"
"abertura  encontro  atingidos  atingidas  rio doce 1anodelamaeluta","Opening meeting hit hit river sweet 1anodelamaeluta"
"ninjaaovivo debate   stf  crise   stf  crise  faculdade  direito  unb","Ninjaovivo debate stf crisis stf crisis faculty right unb"
"missão ninja 1 ano  lama  luta   caminhada  cachoeira escura  distrito  belo oriente  minas gerais   moradores contam  dificuldades   abastecimento  água  região  ano após  crime  barragem  fundão   hoje  recebem  torneira água contaminada  prejudica  saúde  toda família  video mídia ninja","Mission ninja 1 year mud fight walk waterfall dark district beautiful east minas gerais inhabitants count difficulties supply water region year after crime dam foundation today receive tap water contaminated harms health whole family video media ninja"
" coronel zanatta garantiu   haveria violência  curitiba  porém  aparato policial   táticas utilizadas hoje provam  contrário     polícia militar  paraná deixou  sirenes ligadas durante  noite  agora faz  jovens passarem fome  sede dentro  prédio  núcleo regional  ensino  capital paranaense"," Colonel zanatta guaranteed there would be violence curitiba but police apparatus tactics used today prove contrary military police paraná left sirens linked for night now makes young people go hungry thirst inside building core regional teaching capital paranaense"
"bancários filiados  cut    brasília  13122016 lutar contra  aprovação  pec55 ficam  saber   fazer   mudança  horário  votação vídeo  wwwmediaquatrocom especial   jornalistas livres","Bank affiliated cut brasilia 13122016 fight against approval pec55 stay know how to change time schedule video video wwwmediaquatrocom special free journalists"
"suplicy presta homenagem  dom paulo evaristo arns   lançamento  livro   paulo  todose  cada    oexsecretário municipal  direitos humanos  cidadania  atual vereador eleito eduardo suplicy relembrou  grande ato ecumênico realizado  dom paulo   31  outubro  1975   denunciar  assassinato  jornalista vladimir herzog  militares  dom paulo faleceu nesta quartafeira 14   corpo chega hoje  catedral  sé   local  grande ato histórico  onde  velado  sextafeira  sepultado  vídeo sato  brasiljornalistas livres","Suplicy pays tribute dom paulo evaristo arns release book paulo each and every municipal secretary human rights citizenship current councilman elected eduardo suplicy recalled great ecumenical act held gift pa paulo 31 october 1975 report murder journalist vladimir herzog military gift paulo died on Wednesday 14 body arrives today cathedral be local Great historical act where veiled buried Friday video sato braziljournalists free"
"   globo  mostra     governo temer vira  costas    grande mídia golpista   governo ilegítimo  michel temer tentam  diariamente  criminalizar  manifestações  repúdio  retrocessos   país vem sofrendo ontem  13  dezembro   pec 55  aprovada  senado federal  sentenciou milhões  brasileiros  falta  segurança pública    educação defasada   sucateamento  sus  trabalhadores  estudantes   ruas ontem repudiar  ações desumanas desse governo golpista  cliques  tiago macambira mostram tudo    grande mídia   governo  querem  luta   resistência  povo brasileiro   edição gustavo aranda fotos tiago macambira  jornalistas livres","   Balloon show government fear turn back big media coup government illegitimate michel fear try daily criminalize demonstrations repudiation retreats country has been suffering 13 december pec 55 approved senate federal sentenced millions brazilians lack public safety education layoff scrapping workers students streets yesterday repudiating inhuman actions of that coup government Clicks tiago macambira show all big media government want fight resistance people brazilian edition gustavo aranda photos tiago macambira free journalists"
"povo contra fiesp  ontem  13  dezembro  2016    paulo  milhares  manifestantes   ruas  repúdio  aprovação  pec 55  senado federal  proposta   congela investimentos sociais  saúde  educação    salário mínimo   rejeição    60  população  ainda assim segue  sanção  golpista michel temer   grupo  manifestantes  concentrou  frente  prédio  fiesp  federação  indústrias  estado   paulo    principais patrocinadoras  golpe  tirou dilma rousseff  presidência  protagonista  famigerada campanha  pato amarelo  grupo lançou fogos  artifício contra  fachada  prédio  quebrando  vidraças  entrada principal   guilherme boulos  liderança  mtst   frente povo  medo   algumas vidraças quebradas  fiesp   nada perto  dano    fazendo  povo trabalhador brasileiro   imagens katia passos  reni ravaneli  bacellar  bruno simieri   jornalistas livres","People against fiesp yesterday 13 december 2016 paulo thousands protesters streets repudiation approval pec 55 senate federal proposal freezes investments social health education minimum wage rejection 60 population still follows sanction coup michel temer group protesters concentrated front building fiesp federation industries state paulo principal sponsors blows took dilma Rousseff presidency protagonist famed campaign duck yellow group launched fireworks against facade building breaking glass front entrance guilherme boulos leadership mtst front people fear some broken glass fiesp nothing near damage making people worker brazilian images katia steps reni ravaneli bacellar bruno simieri free journalists"
" estado esmaga  oprimido   rico tudo é permitido    crime  rico  lei  cobre  estado esmaga  oprimido   direitos   pobre  rico tudo é permitido   internacional  garotos podres  hoje  13  dezembro  2016   aprovada  pecdofimdomundo   atinge diretamente  vida  trabalhadores  estudantes  brasil   troco  povo pobre mostrou   vai admitir pacificamente  usurpação   direitos  imagens reni ravaneli  especial   jornalistas livres"," State crushed overwhelmed rich everything is allowed crime rich law copper state crushes oppressed rights poor rich all is allowed international boys rotten today 13 december 2016 approved pecdofimdomundo reaches directly life workers students brazil exchange poor people showed will peacefully admit usurpation rights images reni ravaneli special free journalists"
"aovivo     paulo  milhares  manifestante tomam  ruas  repúdio  aprovação  pec 55  ato  saiu  praça  ciclista segue  av paulista","Aovivo paulo thousands protester take streets repudiation approval pec 55 ato left cycling square follows av paulista"
"concentração  ato contra  pec 55  foratemer  av paulista  raimundo bonfim  coordenador  central  movimentos populares cmp  convida  população   ato hoje   paulo centenas  pessoas   concentradas  praça  ciclista  onde  decidido  trajeto  manifestação   vídeo lucas martins  jornalistas livres","Concentration act against pec 55 foratemer av paulista raimundo bonfim central coordinator popular movements cmp invites population act today paulo hundreds people concentrated plaza cyclist where decided path manifestation video lucas martins free journalists"
"festival  bombas  brasília  governo golpista ordena repressão  estudantes  trabalhadores  protestavam contra  aprovação  pec 55 hoje  brasília    museu   catedral  próximo  rodoviária  antes   chegar  esplanada  ministérios  três cordões policiais ostensivos bloqueavam  passagem  confira  vídeo  imagens kauê scarim  especial   jornalistas livres","Festival bombs brasília government coup dictates repression students workers protest against approval pec 55 today brasília museum cathedral next road before arriving esplanade ministries three cords ostensible police officers blocked passage check out video images kauê scarim special free journalists"
"presidente  cpi  merenda ordena retirada  estudantes  sessão  hoje 1312 durante  última sessão  cpi  merenda  assembleia legislativa   paulo   presidente  deputado marcos zebrini psdbsp  ordenou  retirada  estudantes   manifestavam  ordem  cumprida  truculência  polícia militar  estrangulando estudantes   conta  relato  vídeo   relatório aprovado hoje  cpi exclui  lista  presidente  alesp fernando capez  citado  beneficiário   fernando padula   então chefe  gabinete  secretaria  educação   videorreportagem terremoto edição iolanda depizzol  jornalistas livres  cpijá cadeamerenda","President cpi luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon luncheon Then chief cabinet secretariat education videorpore earthquake edition iolanda depizzol free journalists cpijá cadeamerenda"
"ato  servidores contra  pacote  maldade proposto  governo  estado  rio  janeiro    10 mil servidores ocupam  ruas desde  manhã desta segundafeira","Servers against package proposed malice government state rio January 10 thousand servers occupy streets since this Monday morning"
"desmistificando  déficit  previdência   eminência  envio  reforma  previdência   congresso nacional   deve ocorrer  próxima semana  após reunião   governo promove   centrais sindicais   segundafeira 5   participação  anfip associação nacional  auditores fiscais  receita federal  brasil  é hora  intensificar  defesa  sistema  seguro social   proposta  reforma vem   ampla campanha  mídia   propagandas sendo veiculadas   variados veículos é preciso estar atento  discurso oficial  pois  sistema  seguridade é superavitário  conforme demonstra incansavelmente  anfip   base  dados  oficiais veja  análise  seguridade social 2015   anfip divulga  vídeo abaixo  alertar  sociedade quanto  falácias anunciadas  governo    todos fiquem atentos   desmonte  querem promover   previdência social  afetando  direitos  cidadãos assistam  divulguem  compartilhem","Demystifying deficit effluent prevention eminence national pension reform must take place next week after meeting government promotes central syndicates Monday 5 participation anfip national association fiscal auditors federal revenue brazil it's time intensify defense system social insurance proposal reform comes broad campaign media advertisements being conveyed varied vehicles is needed Be aware official speech because security system is a surplus as it relentlessly demonstrates anfip official data see analysis social security 2015 anfip announces video below warn society how much fallacies announced government all pay attention dismantle want to promote social welfare affecting rights citizens assert share share"
"   reforma  previdência vai afetar principalmente  mulheres   ato  legalização  aborto   av paulista    paulo   manifestantes explicam    pec 28716   institui  reforma  previdência  prejudica  especial  mulheres  vídeo maria lúcia macedo  laura barbosa    jornalistas livres","   Pension reform will affect mainly women act legalization abortion av paulista paulo protesters explain pec 28716 instituted pension reform prejudices special women video maria lúcia macedo laura barbosa free journalists"
"chega  praça roosevelt  centro   paulo   ato  mulheres  legalização  aborto  saíram  masp   av paulista   marcharam  rua augusta  transmissão laura barbosa","Arrives square roosevelt center paulo act women legalization abortion left masp av paulista marched street augusta transmission laura barbosa"
"aovivo  agora  augusta  centro   paulo   ato  vida  mulheres   legalização  aborto","Life now augusta center paulo act life women legalization abortion"
"aposentados   vagabundos remunerados   diz deputado  partido  temer   deputado ruralista alceu moreira  silva pmdbrs deu parecer favorável  reforma  previdência  menos  24h  deputado acha  aposentados   vagabundos remunerados   discurso grotesco alceu moreira  silva falou indiscriminadamente   vagabundos remunerados    referir  aposentados  invalidez repetiu    fizera  anos 1990  tucano fhc    tentou reformar  previdência social  página  david lopes macedo","Retired remunerative retired pensioners retired remunerative retired pensioners retired remunerative retired pensioners retired remunerative retirees retired retirees retired retirees retired retirees retired retirees retired retirees retired retirees retired retired retirees retired retirees retired retirees retired retirees retired retirees retired retirees retired retirees retired retirees retired retirees retired retirees retired retirees retired retirees retired retirees retired retirees retired retirees retired retirees retired retired retirees retired retirees retired retirees retired retirees retired retirees retired retirees retired retirees retired retired retirees retired retirees retired retirees retired retirees retired retirees retired social security Macedo"
