"pt","en" 
"RT @ufmgeducativa: Professores da #UFMG estão de greve contra #PEC55 #PEC241. Decisão endossa movimento de alunos que ocupam campus: https:…","RT @Freeducation: Teachers of #UFMG are on strike against # PEC55 # PEC241. Decision endorsing movement of students occupying campus: https: ..."
"Então a maioria das escolas em Guarulhos dispensaram os alunos esses dias devido as manifestações contra a #PEC55 e nada na @RedeGlobo","So most of the schools in Guarulhos dismissed the students these days due to demonstrations against # PEC55 and nothing at @RedeGlobo"
"@radioitatiaia Onde encontro a reportagem do ex ministro da saúde dizendo sobre o fim do SUS em dois anos caso Pec 241/Pec55 seja aprovada?","@radioitatiaia Where do I find the report of the former health minister saying about the end of SUS in two years if Pec 241 / Pec55 is approved?"
"eu fico LOUCA com essas minhas colegas da área da EDUCAÇÃO que estão cagando pra PEC55 e menosprezando as ocupas","I get CRAZY with my colleagues in the EDUCATION area who are shitting PEC55 and neglecting the squats"
"A aritmética da #PEC55: o alvo é reduzir saúde e educação
https://t.co/t4WDtogBKb #ForaTemer","The # PEC55 arithmetic: the goal is to reduce health and education  Https://t.co/t4WDtogBKb #ForaTemer"
"RT @Buchada_de_Bode: VAMOS OCUPAR BRASÍLIA!

Vamos todos lutar pela educação, contra a PEC55, contra MP 746 e projeto da lei da Mordaça.

h…","RT @Buchada_de_Bode: LET'S OCCUPY BRASILIA!    Let's all fight for education, against PEC55, against MP 746 and Gag law project.    H…"
"@Estadao fora #pec55","@Estadao out # pec55"
"5 argumentos contrários à #PEC55 https://t.co/PHEtORWZ6d #ForaTemer #PECdaMorte","5 arguments against # PEC55 https://t.co/PHEtORWZ6d #ForaTemer #PECdaMorte"
"Greve de professores da UFMG faz argumentos contra a PEC55  aparecerem na TV #OcupaTudo #OcupaUFMG https://t.co/iAkSL9fHxa","UFMG teachers strike makes arguments against PEC55 appearing on TV #OcupaTudo #OcupaUFMG https://t.co/iAkSL9fHxa"
"RT @MarivoneProf: ACORDA POVO .
&gt;&gt;&gt; \\ GOLPE A GENTE VÊ POR AQUI \\"" &lt;&lt;&lt;","RT @MarivoneProf: AGREES PEOPLE.  & Gt; & gt; & gt; \\ SHOCK PEOPLE SEE HERE \\ ""<lt; <lt;"
"NÃO #PECdoFimDoMundo  #PEC55 ","NOT #PECFFreeWorld # PEC55"
"Senado \\""ajeitando\\"" pra votar !","Senate \\ ""arranging \"" to vote!"
"A luta é…""","The fight is ... """
"RT @senadoDEM: Assista ao discurso do líder do @senadoDEM sobre a #PEC55. https://t.co/MQzMHAe2lP","RT @senadoDEM: Watch the speech from the leader of @DenadoDEM on the # PEC55. Https://t.co/MQzMHAe2lP"
"Acabei de chegar da Câmara Municipal, hoje teve audiência sobre a Pec55 e a MP e a Reforma do ensino médio e suas consequências. Foi shoowww","I just arrived from the City Hall, today had a hearing about Pec55 and MP and the Reform of high school and its consequences. It was shoowww"
"RT @TeresaOlinda13: Estudantes estão no Brasil inteiro #Protestando contra a #PEC55 conhecida como #PECdoFimDoMundo Vamos debater na @Alepe…","RT @MarieOlinda13: Students are in the whole Brazil #Protesting against # PEC55 known as #PECdoFimDoMundo Let's discuss in @ Alepe ..."
"#ForaTemer &lt; SHOW PRO POVO ESQUECER A #PEC55 ? &gt; Cabral é levado para Bangu; grupo festeja chegada com fogos https://t.co/rXUV8U5dlo","#ForeTemer & lt; SHOW PRO PEOPLE FORGOT A # PEC55? & Gt; Cabral is taken to Bangu; Group celebrates arrival with fireworks https://t.co/rXUV8U5dlo"
"#PEC55 NO SENADO E O POVO FESTEJANDO? &lt;  SHOW &gt;&gt;&gt; Cabral é levado para Bangu; grupo festeja chegada com fogos https://t.co/rXUV8TNCtQ","# PEC55 IN THE SENATE AND THE PEOPLE CELEBRATING? & Lt; SHOW & gt; & gt; & gt; Cabral is taken to Bangu; Group celebrates arrival with fireworks https://t.co/rXUV8TNCtQ"
"RT @AndreaSantino1: @ronaldocaiado Estou assistindo, e o senhor tem o meu apoio e dos brasileiros tbm, pois nós não estamos nas ruas contra…","RT @RobertSanDiego: I'm not sure what to do."
"Meu Deus! É muito #burra #muitaburriceNumaPostagemSo
#ENEM #Pec55 #misericordia! https://t.co/tMlNofmz4R","My God! It's too much #burra #muitaburriceNumPostagemSo  #ENEM # Pec55 #misericordia! Https://t.co/tMlNofmz4R"
"RT @Yghacci: @SenadoFederal Os cinco pontos inconstitucionais da #PEC55 (#PEC241) https://t.co/Pacd19ar59 #PECdofimdomundo","RT @Yghacci: @SenadoFederal The five unconstitutional points of # PEC55 (# PEC241) https://t.co/Pacd19ar59 #PECdofimdomundo"
"Contra, contra, contra, co contra, contra, contra, contra, contra, contra, contra, contra, contra, contra, contra,… https://t.co/3ILGuYjTb8","Against, Against, Against, Against, Against, Against, Against, Against, Against, Against, Against, Against ... https://t.co/3ILGuYjTb8"
"@atletico Vamos lá Brasil #ocupatudo #ForaTemer #galo #PEC55 não!","@atletico Come on Brazil #ocupatudo #ForaTemer #galo # PEC55 no!"
"O Tempo passa o tempo voa e o Aécio continua numa boa.
#ForaTemer 
#ForaPSDB 
#PEC55","Time passes the time flies and Aetius is still good.  #ForeTemer  #ForaPSDB  # PEC55"
"@_luizgcarvalho #foratemer, #ocupatudomesmo #pec55 #vamoprarua","@_luizgcarvalho #foratemer, #ocupatudomesmo # pec55 #vamoprarua"
"RT @tvpopularbrasil: EXCELENTE: Diagnóstico de Tânia Bacelar #PEC55  https://t.co/IjmWdqajGZ","RT @tvpopularbrasil: EXCELLENT: Diagnosis of Tânia Bacelar # PEC55 https://t.co/IjmWdqajGZ"
"EXCELENTE: Diagnóstico de Tânia Bacelar #PEC55  https://t.co/IjmWdqajGZ","EXCELLENT: Diagnosis of Tânia Bacelar # PEC55 https://t.co/IjmWdqajGZ"
"RT @paulopaim: Bom dia. A partir das 9h. Importante audiência pública na #CDHSenado #Banesprev #PEC55 #PECdaMorte Acompanhe por aqui https:…","RT @paulopaim: Good morning. From 9am. Important Public Hearing at #CDHSenado #Banesprev # PEC55 #PECdaMorte Follow here https: ..."
"@SimoneTebetms vc aprendeu então com seu pai, parabéns pela força dos https://t.co/mlFDw1PadP a PEC55, fim do Foro, reforma EM. Pfv","@SimoneTebetms you learned then with your father, congratulations by the force of the https://t.co/mlFDw1PadP to PEC55, end of the Forum, reform MS. Pfv"
"https://t.co/dRwi0I5apJ 

Pra entender a #PEC55 ... Assistam 

#NãoAAusteridadeFiscal","Https://t.co/dRwi0I5apJ    To understand # PEC55 ... Watch    # NoAusteralityFiscal"
"BELÉM VAI PARAR...
ATENÇÃO 
 dia 25/11 vai amanhecer com a cidade parada. Serão centenas de manifestações, contra PEC55/2016 PEÇO da morte.","Bethlehem, stop ...  ATTENTION   Day 25/11 will dawn with the city stopped. There will be hundreds of demonstrations, against PEC55 / 2016 CALL for death."
"Vamos todos lutar pela educação, contra a PEC55, contra a MP 746 e o projeto da lei da Mordaça.
#OcupaBrasília
https://t.co/GcOde6Crxk","Let's all fight for education, against PEC55, against MP 746 and the Gag law project.  Occupation  Https://t.co/GcOde6Crxk"
"Sem a PEC55 em 2019 15% das receitas estariam direcionadas a saude. com a PEC55 temos o mesmo equivalente já para 2017.","Without the PEC55 in 2019 15% of the revenues would be directed to health. With PEC55 we have the same equivalent already for 2017."
"Não se iludam com a PEC241 agora chamada de PEC55 , o país pode até se encontrar passando por um momento de crise... https://t.co/Mc8PNWFdNW","Do not be deceived by PEC241 now called PEC55, the country may even find itself experiencing a crisis ... https://t.co/Mc8PNWFdNW"
"@pilihsacconi kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
NÃO Á &gt; #PECdoFimDoMundo #PEC55 https://t.co/TBzw5VNtP2","@pilihsacconi kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk  NO & gt; #PECdoFimDoMundo # PEC55 https://t.co/TBzw5VNtP2"
"RT @MarivoneProf: ACORDA POVO ! 
\\ A GLOBO ORIENTA OS COXINHAS....ORIENTA VOCÊ TAMBÉM? \""","RT @MarivoneProf: WELCOME TO PEOPLE!  \\ THE GLOBE GUIDES THE COXINHAS .... ORIENTA YOU ALSO? \ """
"NÃO #PECdoFimDoMundo  #PEC55","NOT #PECFFreeWorld # PEC55"
"RT @silviosaramos: 1. Lava Jato Continua.
2. As 10 Medidas contra Corrupção.
3. Aprovação da PEC55.
4. Fim do Foro Privilegiado.

Depois di…","RT @silviolet: 1. Lava Jato Continua.  2. The 10 Measures Against Corruption.  3. Approval of PEC55.  4. End of the Privileged Forum.    Then di ..."
"RT @MarivoneProf: ' MONUMENTO AO GOLPE DE 2016 \","RT @MarivoneProf: 'MONUMENT TO THE SWAT OF 2016 \"
"Parabéns a todos que apoiaram a assalto à democracia","Congratulations to all who supported the assault on democracy"
"@RedeGlobo  sempre apoiou golpes.","@RedeGlobo always supported blows."
"#Fo…\"",1
PIG:Partido da Imprensa Golpista lança seu candidato a presidência!","# Fo ... \ "", 1  PIG: Golpista Press Party Launches Its Presidential Candidate!"
"Juizeco Sérgio MORO e vice qualquer merda da PF… https://t.co/fJ3eP0fhfb""","Juizeco Sérgio MORO and vice any shit from PF ... https://t.co/fJ3eP0fhfb """
"ACORDA POVO .
&gt;&gt;&gt; \\ GOLPE A GENTE VÊ POR AQUI \\"" &lt;&lt;&lt;","WAKE UP PEOPLE.  & Gt; & gt; & gt; \\ SHOCK PEOPLE SEE HERE \\ ""<lt; <lt;"
"NÃO #PECdoFimDoMundo  #PEC55 ","NOT #PECFFreeWorld # PEC55"
"Senado \\""ajeitando\\"" pra votar !","Senate \\ ""arranging \"" to vote!"
"A… https://t.co/z5TTuhWFMO""","A ... https://t.co/z5TTuhWFMO """
"pra quem é a favor da PEC55, o pessoal contra é tudo petista e militante, e sinto muito, mas esse pensamento esta bem equivocado","For those who are in favor of PEC55, the staff against is all Petista and militant, and I'm sorry, but this thought is well wrong"
"ACORDA POVO ! 
\\ A GLOBO ORIENTA OS COXINHAS....ORIENTA VOCÊ TAMBÉM? \""","WAKE UP PEOPLE!  \\ THE GLOBE GUIDES THE COXINHAS .... ORIENTA YOU ALSO? \ """
"o que eu vi hoje foi mais o pessoal querendo bater boca do que falar sobre a PEC55, e isso doeu no meu coração <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>","What I saw today was more of the staff wanting to mouth the mouth than to talk about PEC55, and it hurt in my heart <U> 00B0> <U + 00BD> <ed> <U + 00B8> <U + 00A2 >"
"' MONUMENTO AO GOLPE DE 2016 \","'MONUMENT TO THE SWAT OF 2016 \"
"RT @cadulorena: a quadrilha do PMDB PSDB DEM tem medo de povo, nunca que vão topar um referendo sobre a #PEC55 https://t.co/45zVnKI7ne","RT @cadulorena: PMDB's gang PSDB DEM is afraid of people, never going to come up with a referendum on the # PEC55 https://t.co/45zVnKI7ne"
"Aprovando indicativo de greve na assembleia do ANDES na UFRGS. #PEC55 #PECdoFimDoMundo","Approving indicative strike at the Andes assembly in UFRGS. # PEC55 #PECdoFimDoMundo"
"@jardelgomes  Boa noite sobrinho mimado.
#PECdoFimDoMundo #PEC55  NÃO ...A @RedeGlobo \\esquece\\""...eu não !… https://t.co/ztJrGH4yVu""","@jardelgomes Good evening pampered nephew.  #PECdoFimDoMundo # PEC55 NOT ... @RedeGlobo \\ Forget \\ ""... I do not! ... https://t.co/ztJrGH4yVu"""
"a quadrilha do PMDB PSDB DEM tem medo de povo, nunca que vão topar um referendo sobre a #PEC55 https://t.co/45zVnKI7ne","The PMDB's gang PSDB DEM is scared of people, never going to come up with a referendum on the # PEC55 https://t.co/45zVnKI7ne"
"TâniaBacelar: #PEC55 e a máquina brasileira de produzir desigualdade @RFI_Brasil #JN @jornaldarecord @jornaldarecord https://t.co/cLfDATIHx7","TâniaBacelar: # PEC55 and the Brazilian machine to produce inequality @RFI_Brasil #JN @jornaldarecord @jornaldarecord https://t.co/cLfDATIHx7"
"Assista ao discurso do líder do @senadoDEM sobre a #PEC55. https://t.co/MQzMHAe2lP","Watch the speech from the leader of @DenadoDEM on the # PEC55. Https://t.co/MQzMHAe2lP"
"RT @dieese_online: DIEESE divulga Boletim de Conjuntura nº 9
 https://t.co/DGgdYKZhpV

#DIEESE 
#conjunturaDIEESE 
#BoletimdeConjuntura 
#P…","RT @Denise: DIEESE Announces Conjuntura Bulletin nº 9   Https://t.co/DGgdYKZhpV    #DIEESE  #conjunturaDIEESE  #ConfigurationBalloon  #P…"
"Todos convocados pra participar da CAMPANHA #ZICAZERO , cada
um fazendo sua parte.
Juntos somos fortes.… https://t.co/YH7Ndo53L3","All called to participate in the #ZICAZERO CAMPAIGN, each  One doing his part.  Together we are strong ... https://t.co/YH7Ndo53L3"
"VAMOS OCUPAR BRASÍLIA!

Vamos todos lutar pela educação, contra a PEC55, contra MP 746 e projeto da lei da Mordaça.

https://t.co/2v1EEY8Szu","LET'S OCCUPY BRASILIA!    Let's all fight for education, against PEC55, against MP 746 and Gag law project.    Https://t.co/2v1EEY8Szu"
"RT @RogerioCorreia_: #PEC241 #PEC55
Tem dinheiro para a educação? Não! 
E dinheiro para o lanche do Ministro? Sim!
Leia: https://t.co/Y3hI5…","RT @RogerioCorreia_: # PEC241 # PEC55  Do you have money for education? No!  And money for the minister's snack? Yes!  Read: https://t.co/Y3hI5..."
"RT @cadulorena: tem que cortar dos salários e benesses da casta política e de seus apaziguados e da casta do alto judiciário e não com a #P…","RT @Christians: I'm not sure what to do with this."
"RT @sergiosnogueira: Petistas provocam uma GUERRA na PEC55, mas saem derrotados https://t.co/TqJMJcs80Q via @YouTube","RT @sergiosnogueira: Petistas provoke a WAR in PEC55, but they are defeated https://t.co/TqJMJcs80Q via @YouTube"
"RT @joseagripino: O PT levou as contas públicas à completa desordem, ao caos que estamos vivendo. É hora de disciplinar as contas públicas…","RT @joseagripino: The PT took the public accounts to the complete disorder, to the chaos that we are living. It's time to discipline the public accounts ..."
"RT @joseagripino: Com a #PEC55, queremos recuperar a economia para que a \\maldade\\"" que o PT fez ao país seja substituída por geração de emp…""","RT @joseagripino: With # PEC55, we want to recover the economy so that the \\ maldade \\ ""that the PT has made the country be replaced by generation of emp ..."""
"URGENTE: Senadores pedem suspensão no @STF_Oficial, da tramitação da #PEC55 [#TetoDosGatosPúblicos].","URGENT: Senators request suspension on @STF_Oficial, from the processing of # PEC55 [#PublicTopTop]."
"Profa nos liberou pra palestra referente a #pec55 e orientou que podemos argumentar contrário aos argumentos mas nã… https://t.co/6JIW8SEZXe","Profa has freed us for the lecture regarding # pec55 and advised that we can argue against the arguments but not ... https://t.co/6JIW8SEZXe"
"\\Quem foi às ruas bater panela assiste hoje omisso a todas as iniciativas que afetarão sua vida”:… https://t.co/j3n7C4sd8y""","\\ Who went to the streets hitting panela today ignores all the initiatives that will affect his life "": ... https://t.co/j3n7C4sd8y"""
"RT @silviosaramos: É uma vergonha.
Quando esse ignorante aprender a usar o plural eu volto a ouvir algo que ele fale.
Ainda está apresentan…","RT @silvio: It's a shame.  When this ignorant man learns to use the plural, I will hear him again.  It is still presenting ..."
"É uma vergonha.
Quando esse ignorante aprender a usar o plural eu volto a ouvir algo que ele fale.
Ainda está apres… https://t.co/cxjORjEUQL","It's a shame.  When this ignorant man learns to use the plural, I will hear him again.  You can still ... https://t.co/cxjORjEUQL"
"@HausOfArthur 
apertar o freio é parar de gastar mais do q ganha 
C/ a #pec55 você continua gastando a mesma coisa mas n mais do q isso","@HausOfArthur  Tightening the brake is to stop spending more than you earn  C / a # pec55 you keep spending the same thing but no more than this"
"@humbertocostapt tá fazendo falta no debate a pec da morte, a pec55.","@humbertocostapt is missing in the debate the pec of death, the pec55."
"@ronaldocaiado Estou assistindo, e o senhor tem o meu apoio e dos brasileiros tbm, pois nós não estamos nas ruas contra a PEC55!","@ronaldocaiado I am watching, and you have my support and the Brazilians too, because we are not on the streets against PEC55!"
"1. Lava Jato Continua.
2. As 10 Medidas contra Corrupção.
3. Aprovação da PEC55.
4. Fim do Foro Privilegiado.

Depois disso conversamos!
<ed><U+00A0><U+00BD><ed><U+00B8><U+00A0><ed><U+00A0><U+00BD><ed><U+00B8><U+00A0>","1. Continuous Jet Wash.  2. The 10 Measures Against Corruption.  3. Approval of PEC55.  4. End of the Privileged Forum.    After that we talked!  <U + 00B0> <U> 00B8> <U + 00B8> <U + 00B8> <U + 00B0> 00A0>"
"Professores da UFMG querem a suspensão do calendário acadêmico  https://t.co/zX0Oj0j22F via @jornalhojeemdia vamos trabalhar galera #PEC55","UFMG teachers want the suspension of the academic calendar https://t.co/zX0Oj0j22F via @jornalhojeemdia we are going to work galera # PEC55"
"Atenção senadores: que tal ouvir a opinião do povo, pra variar?
#PEC55 #plc30 https://t.co/511UXoSpco","Attention senators: how about hearing the opinion of the people for a change?  # PEC55 # plc30 https://t.co/511UXoSpco"
"Sou de exatas e sou favorável as #ocupações  e contra à #PEC241 #PEC55 https://t.co/Zo5shlKFlQ","I am of exact and am favorable # occupations and against # PEC241 # PEC55 https://t.co/Zo5shlKFlQ"
"RT @LoboMauro73: #PEC55 https://t.co/08fqnEqIGJ","RT @PeterWars: # PEC55 https://t.co/08fqnEqIGJ"
"tem que cortar dos salários e benesses da casta política e de seus apaziguados e da casta do alto judiciário e não… https://t.co/EfoR41ye0H","Has to cut the wages and benefits of the political caste and its appeased and the caste of the high judiciary and not ... https://t.co/EfoR41ye0H"
"RT @fatimabezerra: (A) @fatimabezerra debate no Núcleo de Educação do PT no Congresso, com dep @RaimundoAngelim e ass da @mariadorosario, s…","RT @fatimabezerra: (A) @fatimabezerra debate at the Education Center of the PT in the Congress, with dep @RaimundoAngelim and ass of @mariadorosario, s ..."
"Recordar é viver. Dilma fazendo matemática e orçamento no Brasil https://t.co/METRJHjM43 via @YouTube

@Dilmabr #Pec55","Remember is living. Dilma doing math and budget in Brazil https://t.co/METRJHjM43 via @YouTube    @Dilmabr # Pec55"
"Rio Grande do Sul: ajude a barrar a PEC55 no Senado.Escreva ou ligue para os senadores do seu estado.… https://t.co/hXrB6TiIbz","Rio Grande do Sul: help bar the PEC55 in the Senate.Write or call the senators of your state ... https://t.co/hXrB6TiIbz"
"#PEC241 #PEC55 https://t.co/tvxRSEtyH8","# PEC241 # PEC55 https://t.co/tvxRSEtyH8"
"PEC dos Gastos Públicos tenta colocar Brasil nos trilhos, diz ministro da Saúde https://t.co/dES2GE77eF #PEC55... https://t.co/42dri6TADF","PEC of the Public Expenditure tries to put Brazil in the rails, says Minister of Health https://t.co/dES2GE77eF # PEC55 ... https://t.co/42dri6TADF"
"PEC dos Gastos Públicos tenta colocar Brasil nos trilhos, diz ministro da Saúde https://t.co/kWMLFQlf2K #PEC55 #PECdoTeto #Politica","PEC of the Public Expenditure tries to put Brazil in the rails, says Minister of Health https://t.co/kWMLFQlf2K # PEC55 #PECdoTeto #Politica"
"PEC dos Gastos Públicos tenta colocar Brasil nos trilhos, diz ministro da Saúde https://t.co/29CzA7MLv7 #PEC55 #PECdoTeto #Politica","PEC of Public Expenditure tries to put Brazil on the rails, says Minister of Health https://t.co/29CzA7MLv7 # PEC55 #PECdoTeto #Politica"
"PEC dos Gastos Públicos tenta colocar Brasil nos trilhos, diz ministro da Saúde https://t.co/Msmkg3sV2I #PEC55 #PECdoTeto #Politica","PEC of the Public Expenditure tries to put Brazil in the rails, says Minister of Health https://t.co/Msmkg3sV2I # PEC55 #PECdoTeto #Politica"
"PEC dos Gastos Públicos tenta colocar Brasil nos trilhos, diz ministro da Saúde https://t.co/Utl1hkAiUD #PEC55 #PECdoTeto #Politica","PEC of Public Expenditure tries to put Brazil on the rails, says Minister of Health https://t.co/Utl1hkAiUD # PEC55 #PECdoTeto #Politica"
"PEC dos Gastos Públicos tenta colocar Brasil nos trilhos, diz ministro da Saúde https://t.co/dES2GDPwn7 #PEC55 #PECdoTeto #Politica","PEC of Public Expenditure tries to put Brazil on the rails, says Minister of Health https://t.co/dES2GDPwn7 # PEC55 #PECdoTeto #Politica"
"RT @israelandersson: Peraí, Alexandre Garcia disse que TODOS apoiam a PEC55? Que basta perguntar na rua???","RT @Israelandersson: Peraí, Alexandre Garcia said that ALL support the PEC55? Do you just ask on the street ???"
"No debate sobre a #PEC55, a professora do IFCE Antônia de Abreu fala sobre os impactos da Emenda na educação.","In the debate on # PEC55, the IFCE teacher Antônia de Abreu talks about the impacts of the Amendment on education."
"RT @Mavsampaio: Investir em minha saúde e instrução me fará trabalhar melhor p + tempo, ao invés d passar 20 anos pagando juros crescentes…","RT @Mavsampaio: Investing in my health and education will make me work better p + time, instead of spending 20 years paying increasing interest ..."
"@felipeneto principalmente por conta do publico q precisam do prouni e fies q estão em xeque com a pec55/241","@felipeneto mainly because of the public that need the prouni and fies q are in check with the pec55 / 241"
"~privada como a PUC-RJ, porq a PEC55 também afeta esta, ainda que em menor escala que afeta uma UFRJ da vida","~ Private as the PUC-RJ, because the PEC55 also affects this, albeit to a smaller scale affecting a UFRJ of life"
"~educação que também são afetados por propostas como a PEC55, então não é \\coisa da esquerdalha que não pensa\\"" ocupar uma instituição~""","~ Education that are also affected by proposals such as PEC55, so it is not \\ thing of the leg that does not think \ ""occupy an institution ~"""
"Professores da #UFMG estão de greve contra #PEC55 #PEC241. Decisão endossa movimento de alunos que ocupam campus:… https://t.co/43Oi62ptHd","#UFMG teachers are on strike against # PEC55 # PEC241. Decision endorsing movement of students occupying campus: ... https://t.co/43Oi62ptHd"
"SÓ CRESCE. Não vamos deixar congelarem os investimentos sociais e nosso futuro #OcupaTudo #OcupaContraPec #PEC241… https://t.co/DNkK20UAnG","ONLY GROWS. We will not let the social investments and our future freeze #OcupaTudo #OcupaContraPec # PEC241 ... https://t.co/DNkK20UAnG"
"https://t.co/tLc3GRaprS 
#pec55 #UFLA","Https://t.co/tLc3GRaprS  # Pec55 #UFLA"
"#PEC241 #PEC55
Tem dinheiro para a educação? Não! 
E dinheiro para o lanche do Ministro? Sim!
Leia: https://t.co/Y3hI5eXhqk","# PEC241 # PEC55  Do you have money for education? No!  And money for the minister's snack? Yes!  Read: https://t.co/Y3hI5eXhqk"
"Pra refletir: Nosso país não tem apenas 10 ou 20 anos pela frente. Tem muito mais. #PEC55 #PEC241","To reflect: Our country has not only 10 or 20 years ahead. There is a lot more. # PEC55 # PEC241"
"hj fui na UPA/SUS e só digo uma coisa: a PEC55 vai ser aprovada e quem n tem plano de saúde é melhor n ficar doente nos próximos 20 anos","Hj I was at the UPA / SUS and I only say one thing: the PEC55 will be approved and who does not have a health plan is better not get sick for the next 20 years"
"Sem férias da luta, trabalhadores vão às ruas no dia 29 
https://t.co/y6ZKZpZuIa
#Sinssp #PEC241 #PEC55 https://t.co/nmhIpgVBkR","No fight vacations, workers go to the streets on the 29th  Https://t.co/y6ZKZpZuIa  #Sinssp # PEC241 # PEC55 https://t.co/nmhIpgVBkR"
"Temos que concentrar nossas energias em apoiar a aprovação da #Pec55 que permitirá iniciar os ajustes nas contas públicas quebradas pelo PT.","We must focus our energies on supporting the approval of # Pec55 that will allow us to initiate the adjustments in the public accounts broken by PT."
"@MBLivre devia ser Brasil  na ditadura militar  que vcs só  querem isso  cadê as manifestações contra a pec55 tudo comprado vcs","@MBLivre should be Brazil in the military dictatorship that you only want this where the demonstrations against pec55 everything bought vcs"
"Presidente da @cspboficial  participa de debate sobre #PEC55 no #RS
@fessergs 
https://t.co/vjHqa6ESOR https://t.co/Be8xTeUlHj","President of @cspboficial participates in debate on # PEC55 on #RS  @fessergs  Https://t.co/vjHqa6ESOR https://t.co/Be8xTeUlHj"
"@marianarajao q outro jeito existe pra manifestar insatisfação com a pec55 e a reforma do ensino se nao greve?","@marianarajao q another way exists to express dissatisfaction with pec55 and education reform if not strike?"
"Tenho que fazer um relatório sobre a Pec55 e o meu notebook QUEIMOU, chorei largado.","I have to do a report on Pec55 and my notebook BURNED, I cried."
"#Ocupa #OcupaUfs #Foratemer  #pec #pec241<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>  #pec55<ed><U+00A0><U+00BD><ed><U+00BA><U+00AB> @ Reitoria UFS https://t.co/4TYxETjG2I","# U + 00BD> <U + 00BA> <U + 00A8> # pec55 <ed> <U + 00A0> <U + 00BD> <U + 00BD> > <Ed> <U + 00BA> <U + 00AB> @ Rectory UFS https://t.co/4TYxETjG2I"
"@soalutagarante Carro oficial deste senador atropelou estudantes ontem em protesto contra PEC . Caso registrado na… https://t.co/rziUuEdRFR","@soalutagarante This official's official car ran over students yesterday in protest against PEC. Case registered on ... https://t.co/rziUuEdRFR"
"@romerojuca @lucianalobato confiança  depositada no braço da estudante que carro de vossa excelência atropelou onte… https://t.co/jPAX7H2V5M","@romerojuca @lucianalobato confidence deposited in the arm of the student whose car of your excellence ran over yesterday ... https://t.co/jPAX7H2V5M"
"Petistas provocam uma GUERRA na PEC55, mas saem derrotados https://t.co/TqJMJcs80Q via @YouTube","Petistas provoke a WAR in PEC55, but they are defeated https://t.co/TqJMJcs80Q via @YouTube"
"@JornalismoWando @anahuacpg @OGloboPolitica carro oficial dele atropelou estudantes ontem em protesto. Caso registr… https://t.co/4UEHkI9D75","@JournalismWando @anahuacpg @OGloboPolitica his official car ran over students yesterday in protest. If you registered ... https://t.co/4UEHkI9D75"
"@fredmelopaiva @JornalOGlobo Carro oficial dele atropelou estudantes ontem em protesto contra PEC. Caso registrado… https://t.co/LU0ElM9Lxn","@fredmelopaiva @JornalOGlobo His official car ran over students yesterday in protest against PEC. Case registered ... https://t.co/LU0ElM9Lxn"
"@correio carro oficial deste senador atropelou estudantes ontem em protesto contra PEC . Caso registrado na 5a. DPD… https://t.co/BFEYFJ6ALa","@correio official car of this senator ran over students yesterday in protest against PEC. Case registered in 5th. DPD ... https://t.co/BFEYFJ6ALa"
"222 Universidades Ocupadas contra a #PEC55 https://t.co/1EQT7YIH6m","222 Universities Occupied against # PEC55 https://t.co/1EQT7YIH6m"
"#foraTemer #OcupaTudo #PEC55 #PecDoFimDoMundo #Brazil https://t.co/o7P1YwSLQc","#foraTemer #OcupaTudo # PEC55 #PecDoFimDoMundo #Brazil https://t.co/o7P1YwSLQc"
"RT @PersonalEscrito: The two military police officers who joined the demonstrators in #RiodeJaneiro were arrested. https://t.co/OAlb6sHGPt…","RT @PersonalWrote: The two military police officers who joined the demonstrators in #RiodeJaneiro were arrested. Https://t.co/OAlb6sHGPt..."
"Câmara Municipal de Natal discute PEC 55 em Audiência Pública. https://t.co/gCJK28ahfN #PEC55 #GreveTAEs #GreveUFRN… https://t.co/ELqUDIMwRl","Câmara Municipal de Natal discusses PEC 55 in Public Hearing. Https://t.co/gCJK28ahfN # PEC55 #GreveTAEs # GreveUFRN ... https://t.co/ELqUDIMwRl"
"@necrobee o fato é que a pec55 vai foder a educação/saúde publica, os metodos para evitar isso deveriam ser melhor discutidos, o problema +","@necrobee the fact is that the pec55 will fuck the education / public health, the methods to avoid this should be better discussed, the problem +"
"Se a Lava Jato parar:
PEC55
Fim da CLT
Entrega do Pré-sal
Anistia do Caixa2
Aposentadoria c 65
Finalmente vai começ… https://t.co/JjFzjTzmET","If the Lava Jet stops:  PEC55  End of CLT  Delivery of the Pre-salt  Amnesty of the Box2  Retirement c 65  Finally it will get ... https://t.co/JjFzjTzmET"
"DIEESE divulga Boletim de Conjuntura nº 9
 https://t.co/DGgdYKZhpV

#DIEESE 
#conjunturaDIEESE… https://t.co/FR2CwZpAGc","DIEESE announces Conjuntura Bulletin nº 9   Https://t.co/DGgdYKZhpV    #DIEESE  # ConjunturaDIEESE ... https://t.co/FR2CwZpAGc"
"Carolina Bahia e Cristina Ranzolin dando um recadinho a q protesta contra a PEC55. Foi tipo assim: esperneiem à vontade; será aprovada mesmo","Carolina Bahia and Cristina Ranzolin giving a message to the protest against PEC55. It was like this: have a good time; Will be approved"
